# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-04-16 12:54:51 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#    DD parameter   Description
#    03   00065     Gage height, feet
#    04   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	04_00060	04_00060_cd
USGS	06730200	2013-09-16 05:45	MDT	1940	A
USGS	06730200	2013-09-16 06:00	MDT	1940	A
USGS	06730200	2013-09-16 06:15	MDT	1920	A
USGS	06730200	2013-09-16 06:30	MDT	1920	A
USGS	06730200	2013-09-16 06:45	MDT	1900	A
USGS	06730200	2013-09-16 07:00	MDT	1880	A
USGS	06730200	2013-09-16 07:15	MDT	1850	A
USGS	06730200	2013-09-16 07:30	MDT	1850	A
USGS	06730200	2013-09-16 07:45	MDT	1830	A
USGS	06730200	2013-09-16 08:00	MDT	1830	A
USGS	06730200	2013-09-16 08:15	MDT	1810	A
USGS	06730200	2013-09-16 08:30	MDT	1810	A
USGS	06730200	2013-09-16 08:45	MDT	1790	A
USGS	06730200	2013-09-16 09:00	MDT	1770	A
USGS	06730200	2013-09-16 09:15	MDT	1750	A
USGS	06730200	2013-09-16 09:30	MDT	1740	A
USGS	06730200	2013-09-16 09:45	MDT	1740	A
USGS	06730200	2013-09-16 10:00	MDT	1730	A
USGS	06730200	2013-09-16 10:15	MDT	1730	A
USGS	06730200	2013-09-16 10:30	MDT	1720	A
USGS	06730200	2013-09-16 10:45	MDT	1710	A
USGS	06730200	2013-09-16 11:00	MDT	1720	A
USGS	06730200	2013-09-16 11:15	MDT	1710	A
USGS	06730200	2013-09-16 11:30	MDT	1710	A
USGS	06730200	2013-09-16 11:45	MDT	1710	A
USGS	06730200	2013-09-16 12:00	MDT	1710	A
USGS	06730200	2013-09-16 12:15	MDT	1700	A
USGS	06730200	2013-09-16 12:30	MDT	1700	A
USGS	06730200	2013-09-16 12:45	MDT	1690	A
USGS	06730200	2013-09-16 13:00	MDT	1690	A
USGS	06730200	2013-09-16 13:15	MDT	1680	A
USGS	06730200	2013-09-16 13:30	MDT	1680	A
USGS	06730200	2013-09-16 13:45	MDT	1670	A
USGS	06730200	2013-09-16 14:00	MDT	1660	A
USGS	06730200	2013-09-16 14:15	MDT	1660	A
USGS	06730200	2013-09-16 14:30	MDT	1660	A
USGS	06730200	2013-09-16 14:45	MDT	1640	A
USGS	06730200	2013-09-16 15:00	MDT	1640	A
USGS	06730200	2013-09-16 15:15	MDT	1630	A
USGS	06730200	2013-09-16 15:30	MDT	1630	A
USGS	06730200	2013-09-16 15:45	MDT	1620	A
USGS	06730200	2013-09-16 16:00	MDT	1610	A
USGS	06730200	2013-09-16 16:15	MDT	1610	A
USGS	06730200	2013-09-16 16:30	MDT	1610	A
USGS	06730200	2013-09-16 16:45	MDT	1600	A
USGS	06730200	2013-09-16 17:00	MDT	1600	A
USGS	06730200	2013-09-16 17:15	MDT	1600	A
USGS	06730200	2013-09-16 17:30	MDT	1590	A
USGS	06730200	2013-09-16 17:45	MDT	1590	A
USGS	06730200	2013-09-16 18:00	MDT	1610	A
USGS	06730200	2013-09-16 18:15	MDT	1650	A
USGS	06730200	2013-09-16 18:30	MDT	1660	A
USGS	06730200	2013-09-16 18:45	MDT	1660	A
USGS	06730200	2013-09-16 19:00	MDT	1660	A
USGS	06730200	2013-09-16 19:15	MDT	1640	A
USGS	06730200	2013-09-16 19:30	MDT	1630	A
USGS	06730200	2013-09-16 19:45	MDT	1620	A
USGS	06730200	2013-09-16 20:00	MDT	1610	A
USGS	06730200	2013-09-16 20:15	MDT	1610	A
USGS	06730200	2013-09-16 20:30	MDT	1590	A
USGS	06730200	2013-09-16 20:45	MDT	1590	A
USGS	06730200	2013-09-16 21:00	MDT	1590	A
USGS	06730200	2013-09-16 21:15	MDT	1590	A
USGS	06730200	2013-09-16 21:30	MDT	1580	A
USGS	06730200	2013-09-16 21:45	MDT	1580	A
USGS	06730200	2013-09-16 22:00	MDT	1570	A
USGS	06730200	2013-09-16 22:15	MDT	1560	A
USGS	06730200	2013-09-16 22:30	MDT	1560	A
USGS	06730200	2013-09-16 22:45	MDT	1550	A
USGS	06730200	2013-09-16 23:00	MDT	1550	A
USGS	06730200	2013-09-16 23:15	MDT	1540	A
USGS	06730200	2013-09-16 23:30	MDT	1540	A
USGS	06730200	2013-09-16 23:45	MDT	1540	A
USGS	06730200	2013-09-17 00:00	MDT	1530	A
USGS	06730200	2013-09-17 00:15	MDT	1530	A
USGS	06730200	2013-09-17 00:30	MDT	1530	A
USGS	06730200	2013-09-17 00:45	MDT	1520	A
USGS	06730200	2013-09-17 01:00	MDT	1510	A
USGS	06730200	2013-09-17 01:15	MDT	1500	A
USGS	06730200	2013-09-17 01:30	MDT	1500	A
USGS	06730200	2013-09-17 01:45	MDT	1490	A
USGS	06730200	2013-09-17 02:00	MDT	1500	A
USGS	06730200	2013-09-17 02:15	MDT	1490	A
USGS	06730200	2013-09-17 02:30	MDT	1500	A
USGS	06730200	2013-09-17 02:45	MDT	1490	A
USGS	06730200	2013-09-17 03:00	MDT	1490	A
USGS	06730200	2013-09-17 03:15	MDT	1480	A
USGS	06730200	2013-09-17 03:30	MDT	1480	A
USGS	06730200	2013-09-17 03:45	MDT	1470	A
USGS	06730200	2013-09-17 04:00	MDT	1470	A
USGS	06730200	2013-09-17 04:15	MDT	1460	A
USGS	06730200	2013-09-17 04:30	MDT	1460	A
USGS	06730200	2013-09-17 04:45	MDT	1460	A
USGS	06730200	2013-09-17 05:00	MDT	1460	A
USGS	06730200	2013-09-17 05:15	MDT	1450	A
USGS	06730200	2013-09-17 05:30	MDT	1450	A
USGS	06730200	2013-09-17 05:45	MDT	1440	A
USGS	06730200	2013-09-17 06:00	MDT	1440	A
USGS	06730200	2013-09-17 06:15	MDT	1440	A
USGS	06730200	2013-09-17 06:30	MDT	1430	A
USGS	06730200	2013-09-17 06:45	MDT	1430	A
USGS	06730200	2013-09-17 07:00	MDT	1420	A
USGS	06730200	2013-09-17 07:15	MDT	1420	A
USGS	06730200	2013-09-17 07:30	MDT	1420	A
USGS	06730200	2013-09-17 07:45	MDT	1420	A
USGS	06730200	2013-09-17 08:00	MDT	1400	A
USGS	06730200	2013-09-17 08:15	MDT	1400	A
USGS	06730200	2013-09-17 08:30	MDT	1400	A
USGS	06730200	2013-09-17 08:45	MDT	1400	A
USGS	06730200	2013-09-17 09:00	MDT	1400	A
USGS	06730200	2013-09-17 09:15	MDT	1390	A
USGS	06730200	2013-09-17 09:30	MDT	1390	A
USGS	06730200	2013-09-17 09:45	MDT	1390	A
USGS	06730200	2013-09-17 10:00	MDT	1380	A
USGS	06730200	2013-09-17 10:15	MDT	1370	A
USGS	06730200	2013-09-17 10:30	MDT	1370	A
USGS	06730200	2013-09-17 10:45	MDT	1370	A
USGS	06730200	2013-09-17 11:00	MDT	1370	A
USGS	06730200	2013-09-17 11:15	MDT	1360	A
USGS	06730200	2013-09-17 11:30	MDT	1360	A
USGS	06730200	2013-09-17 11:45	MDT	1350	A
USGS	06730200	2013-09-17 12:00	MDT	1350	A
USGS	06730200	2013-09-17 12:15	MDT	1350	A
USGS	06730200	2013-09-17 12:30	MDT	1340	A
USGS	06730200	2013-09-17 12:45	MDT	1340	A
USGS	06730200	2013-09-17 13:00	MDT	1340	A
USGS	06730200	2013-09-17 13:15	MDT	1340	A
USGS	06730200	2013-09-17 13:30	MDT	1340	A
USGS	06730200	2013-09-17 13:45	MDT	1340	A
USGS	06730200	2013-09-17 14:00	MDT	1330	A
USGS	06730200	2013-09-17 14:15	MDT	1330	A
USGS	06730200	2013-09-17 14:30	MDT	1330	A
USGS	06730200	2013-09-17 14:45	MDT	1330	A
USGS	06730200	2013-09-17 15:00	MDT	1320	A
USGS	06730200	2013-09-17 15:15	MDT	1320	A
USGS	06730200	2013-09-17 15:30	MDT	1320	A
USGS	06730200	2013-09-17 15:45	MDT	1320	A
USGS	06730200	2013-09-17 16:00	MDT	1310	A
USGS	06730200	2013-09-17 16:15	MDT	1320	A
USGS	06730200	2013-09-17 16:30	MDT	1320	A
USGS	06730200	2013-09-17 16:45	MDT	1320	A
USGS	06730200	2013-09-17 17:00	MDT	1320	A
USGS	06730200	2013-09-17 17:15	MDT	1320	A
USGS	06730200	2013-09-17 17:30	MDT	1330	A
USGS	06730200	2013-09-17 17:45	MDT	1330	A
USGS	06730200	2013-09-17 18:00	MDT	1330	A
USGS	06730200	2013-09-17 18:15	MDT	1330	A
USGS	06730200	2013-09-17 18:30	MDT	1330	A
USGS	06730200	2013-09-17 18:45	MDT	1340	A
USGS	06730200	2013-09-17 19:00	MDT	1340	A
USGS	06730200	2013-09-17 19:15	MDT	1340	A
USGS	06730200	2013-09-17 19:30	MDT	1340	A
USGS	06730200	2013-09-17 19:45	MDT	1330	A
USGS	06730200	2013-09-17 20:00	MDT	1330	A
USGS	06730200	2013-09-17 20:15	MDT	1340	A
USGS	06730200	2013-09-17 20:30	MDT	1340	A
USGS	06730200	2013-09-17 20:45	MDT	1340	A
USGS	06730200	2013-09-17 21:00	MDT	1340	A
USGS	06730200	2013-09-17 21:15	MDT	1340	A
USGS	06730200	2013-09-17 21:30	MDT	1340	A
USGS	06730200	2013-09-17 21:45	MDT	1340	A
USGS	06730200	2013-09-17 22:00	MDT	1340	A
USGS	06730200	2013-09-17 22:15	MDT	1340	A
USGS	06730200	2013-09-17 22:30	MDT	1340	A
USGS	06730200	2013-09-17 22:45	MDT	1340	A
USGS	06730200	2013-09-17 23:00	MDT	1340	A
USGS	06730200	2013-09-17 23:15	MDT	1340	A
USGS	06730200	2013-09-17 23:30	MDT	1340	A
USGS	06730200	2013-09-17 23:45	MDT	1340	A
USGS	06730200	2013-09-18 00:00	MDT	1340	A
USGS	06730200	2013-09-18 00:15	MDT	1340	A
USGS	06730200	2013-09-18 00:30	MDT	1340	A
USGS	06730200	2013-09-18 00:45	MDT	1340	A
USGS	06730200	2013-09-18 01:00	MDT	1340	A
USGS	06730200	2013-09-18 01:15	MDT	1340	A
USGS	06730200	2013-09-18 01:30	MDT	1330	A
USGS	06730200	2013-09-18 01:45	MDT	1330	A
USGS	06730200	2013-09-18 02:00	MDT	1330	A
USGS	06730200	2013-09-18 02:15	MDT	1330	A
USGS	06730200	2013-09-18 02:30	MDT	1330	A
USGS	06730200	2013-09-18 02:45	MDT	1320	A
USGS	06730200	2013-09-18 03:00	MDT	1320	A
USGS	06730200	2013-09-18 03:15	MDT	1320	A
USGS	06730200	2013-09-18 03:30	MDT	1320	A
USGS	06730200	2013-09-18 03:45	MDT	1320	A
USGS	06730200	2013-09-18 04:00	MDT	1320	A
USGS	06730200	2013-09-18 04:15	MDT	1310	A
USGS	06730200	2013-09-18 04:30	MDT	1310	A
USGS	06730200	2013-09-18 04:45	MDT	1310	A
USGS	06730200	2013-09-18 05:00	MDT	1310	A
USGS	06730200	2013-09-18 05:15	MDT	1300	A
USGS	06730200	2013-09-18 05:30	MDT	1300	A
USGS	06730200	2013-09-18 05:45	MDT	1300	A
USGS	06730200	2013-09-18 06:00	MDT	1300	A
USGS	06730200	2013-09-18 06:15	MDT	1300	A
USGS	06730200	2013-09-18 06:30	MDT	1300	A
USGS	06730200	2013-09-18 06:45	MDT	1300	A
USGS	06730200	2013-09-18 07:00	MDT	1300	A
USGS	06730200	2013-09-18 07:15	MDT	1300	A
USGS	06730200	2013-09-18 07:30	MDT	1300	A
USGS	06730200	2013-09-18 07:45	MDT	1300	A
USGS	06730200	2013-09-18 08:00	MDT	1300	A
USGS	06730200	2013-09-18 08:15	MDT	1320	A
USGS	06730200	2013-09-18 08:30	MDT	1320	A
USGS	06730200	2013-09-18 08:45	MDT	1320	A
USGS	06730200	2013-09-18 09:00	MDT	1310	A
USGS	06730200	2013-09-18 09:15	MDT	1310	A
USGS	06730200	2013-09-18 09:30	MDT	1310	A
USGS	06730200	2013-09-18 09:45	MDT	1310	A
USGS	06730200	2013-09-18 10:00	MDT	1310	A
USGS	06730200	2013-09-18 10:15	MDT	1300	A
USGS	06730200	2013-09-18 10:30	MDT	1300	A
USGS	06730200	2013-09-18 10:45	MDT	1300	A
USGS	06730200	2013-09-18 11:00	MDT	1300	A
USGS	06730200	2013-09-18 11:15	MDT	1300	A
USGS	06730200	2013-09-18 11:30	MDT	1300	A
USGS	06730200	2013-09-18 11:45	MDT	1300	A
USGS	06730200	2013-09-18 12:00	MDT	1300	A
USGS	06730200	2013-09-18 12:15	MDT	1300	A
USGS	06730200	2013-09-18 12:30	MDT	1300	A
USGS	06730200	2013-09-18 12:45	MDT	1300	A
USGS	06730200	2013-09-18 13:00	MDT	1290	A
USGS	06730200	2013-09-18 13:15	MDT	1300	A
USGS	06730200	2013-09-18 13:30	MDT	1300	A
USGS	06730200	2013-09-18 13:45	MDT	1290	A
USGS	06730200	2013-09-18 14:00	MDT	1280	A
USGS	06730200	2013-09-18 14:15	MDT	1280	A
USGS	06730200	2013-09-18 14:30	MDT	1270	A
USGS	06730200	2013-09-18 14:45	MDT	1260	A
USGS	06730200	2013-09-18 15:00	MDT	1240	A
USGS	06730200	2013-09-18 15:15	MDT	1220	A
USGS	06730200	2013-09-18 15:30	MDT	1220	A
USGS	06730200	2013-09-18 15:45	MDT	1220	A
USGS	06730200	2013-09-18 16:00	MDT	1230	A
USGS	06730200	2013-09-18 16:15	MDT	1220	A
USGS	06730200	2013-09-18 16:30	MDT	1210	A
USGS	06730200	2013-09-18 16:45	MDT	1200	A
USGS	06730200	2013-09-18 17:00	MDT	1210	A
USGS	06730200	2013-09-18 17:15	MDT	1200	A
USGS	06730200	2013-09-18 17:30	MDT	1180	A
USGS	06730200	2013-09-18 17:45	MDT	1180	A
USGS	06730200	2013-09-18 18:00	MDT	1180	A
USGS	06730200	2013-09-18 18:15	MDT	1190	A
USGS	06730200	2013-09-18 18:30	MDT	1180	A
USGS	06730200	2013-09-18 18:45	MDT	1180	A
USGS	06730200	2013-09-18 19:00	MDT	1180	A
USGS	06730200	2013-09-18 19:15	MDT	1180	A
USGS	06730200	2013-09-18 19:30	MDT	1180	A
USGS	06730200	2013-09-18 19:45	MDT	1180	A
USGS	06730200	2013-09-18 20:00	MDT	1190	A
USGS	06730200	2013-09-18 20:15	MDT	1180	A
USGS	06730200	2013-09-18 20:30	MDT	1180	A
USGS	06730200	2013-09-18 20:45	MDT	1180	A
USGS	06730200	2013-09-18 21:00	MDT	1180	A
USGS	06730200	2013-09-18 21:15	MDT	1180	A
USGS	06730200	2013-09-18 21:30	MDT	1180	A
USGS	06730200	2013-09-18 21:45	MDT	1170	A
USGS	06730200	2013-09-18 22:00	MDT	1160	A
USGS	06730200	2013-09-18 22:15	MDT	1160	A
USGS	06730200	2013-09-18 22:30	MDT	1180	A
USGS	06730200	2013-09-18 22:45	MDT	1190	A
USGS	06730200	2013-09-18 23:00	MDT	1190	A
USGS	06730200	2013-09-18 23:15	MDT	1180	A
USGS	06730200	2013-09-18 23:30	MDT	1180	A
USGS	06730200	2013-09-18 23:45	MDT	1170	A
USGS	06730200	2013-09-19 00:00	MDT	1160	A
USGS	06730200	2013-09-19 00:15	MDT	1160	A
USGS	06730200	2013-09-19 00:30	MDT	1160	A
USGS	06730200	2013-09-19 00:45	MDT	1150	A
USGS	06730200	2013-09-19 01:00	MDT	1150	A
USGS	06730200	2013-09-19 01:15	MDT	1150	A
USGS	06730200	2013-09-19 01:30	MDT	1150	A
USGS	06730200	2013-09-19 01:45	MDT	1150	A
USGS	06730200	2013-09-19 02:00	MDT	1150	A
USGS	06730200	2013-09-19 02:15	MDT	1150	A
USGS	06730200	2013-09-19 02:30	MDT	1140	A
USGS	06730200	2013-09-19 02:45	MDT	1140	A
USGS	06730200	2013-09-19 03:00	MDT	1140	A
USGS	06730200	2013-09-19 03:15	MDT	1140	A
USGS	06730200	2013-09-19 03:30	MDT	1130	A
USGS	06730200	2013-09-19 03:45	MDT	1130	A
USGS	06730200	2013-09-19 04:00	MDT	1130	A
USGS	06730200	2013-09-19 04:15	MDT	1130	A
USGS	06730200	2013-09-19 04:30	MDT	1130	A
USGS	06730200	2013-09-19 04:45	MDT	1130	A
USGS	06730200	2013-09-19 05:00	MDT	1120	A
USGS	06730200	2013-09-19 05:15	MDT	1120	A
USGS	06730200	2013-09-19 05:30	MDT	1120	A
USGS	06730200	2013-09-19 05:45	MDT	1120	A
USGS	06730200	2013-09-19 06:00	MDT	1120	A
USGS	06730200	2013-09-19 06:15	MDT	1120	A
USGS	06730200	2013-09-19 06:30	MDT	1120	A
USGS	06730200	2013-09-19 06:45	MDT	1120	A
USGS	06730200	2013-09-19 07:00	MDT	1110	A
USGS	06730200	2013-09-19 07:15	MDT	1110	A
USGS	06730200	2013-09-19 07:30	MDT	1110	A
USGS	06730200	2013-09-19 07:45	MDT	1100	A
USGS	06730200	2013-09-19 08:00	MDT	1100	A
USGS	06730200	2013-09-19 08:15	MDT	1100	A
USGS	06730200	2013-09-19 08:30	MDT	1090	A
USGS	06730200	2013-09-19 08:45	MDT	1090	A
USGS	06730200	2013-09-19 09:00	MDT	1090	A
USGS	06730200	2013-09-19 09:15	MDT	1090	A
USGS	06730200	2013-09-19 09:30	MDT	1090	A
USGS	06730200	2013-09-19 09:45	MDT	1090	A
USGS	06730200	2013-09-19 10:00	MDT	1090	A
USGS	06730200	2013-09-19 10:15	MDT	1090	A
USGS	06730200	2013-09-19 10:30	MDT	1090	A
USGS	06730200	2013-09-19 10:45	MDT	1090	A
USGS	06730200	2013-09-19 11:00	MDT	1090	A
USGS	06730200	2013-09-19 11:15	MDT	1090	A
USGS	06730200	2013-09-19 11:30	MDT	1080	A
USGS	06730200	2013-09-19 11:45	MDT	1080	A
USGS	06730200	2013-09-19 12:00	MDT	1080	A
USGS	06730200	2013-09-19 12:15	MDT	1080	A
USGS	06730200	2013-09-19 12:30	MDT	1080	A
USGS	06730200	2013-09-19 12:45	MDT	1080	A
USGS	06730200	2013-09-19 13:00	MDT	1070	A
USGS	06730200	2013-09-19 13:15	MDT	1070	A
USGS	06730200	2013-09-19 13:30	MDT	1070	A
USGS	06730200	2013-09-19 13:45	MDT	1070	A
USGS	06730200	2013-09-19 14:00	MDT	1080	A
USGS	06730200	2013-09-19 14:15	MDT	1080	A
USGS	06730200	2013-09-19 14:30	MDT	1080	A
USGS	06730200	2013-09-19 14:45	MDT	1080	A
USGS	06730200	2013-09-19 15:00	MDT	1080	A
USGS	06730200	2013-09-19 15:15	MDT	1080	A
USGS	06730200	2013-09-19 15:30	MDT	1070	A
USGS	06730200	2013-09-19 15:45	MDT	1060	A
USGS	06730200	2013-09-19 16:00	MDT	1060	A
USGS	06730200	2013-09-19 16:15	MDT	1050	A
USGS	06730200	2013-09-19 16:30	MDT	1050	A
USGS	06730200	2013-09-19 16:45	MDT	1040	A
USGS	06730200	2013-09-19 17:00	MDT	1040	A
USGS	06730200	2013-09-19 17:15	MDT	1030	A
USGS	06730200	2013-09-19 17:30	MDT	1030	A
USGS	06730200	2013-09-19 17:45	MDT	1030	A
USGS	06730200	2013-09-19 18:00	MDT	1030	A
USGS	06730200	2013-09-19 18:15	MDT	1030	A
USGS	06730200	2013-09-19 18:30	MDT	1030	A
USGS	06730200	2013-09-19 18:45	MDT	1030	A
USGS	06730200	2013-09-19 19:00	MDT	1020	A
USGS	06730200	2013-09-19 19:15	MDT	1020	A
USGS	06730200	2013-09-19 19:30	MDT	1020	A
USGS	06730200	2013-09-19 19:45	MDT	1020	A
USGS	06730200	2013-09-19 20:00	MDT	1020	A
USGS	06730200	2013-09-19 20:15	MDT	1020	A
USGS	06730200	2013-09-19 20:30	MDT	1020	A
USGS	06730200	2013-09-19 20:45	MDT	1010	A
USGS	06730200	2013-09-19 21:00	MDT	1010	A
USGS	06730200	2013-09-19 21:15	MDT	1010	A
USGS	06730200	2013-09-19 21:30	MDT	1010	A
USGS	06730200	2013-09-19 21:45	MDT	1010	A
USGS	06730200	2013-09-19 22:00	MDT	1010	A
USGS	06730200	2013-09-19 22:15	MDT	1010	A
USGS	06730200	2013-09-19 22:30	MDT	1010	A
USGS	06730200	2013-09-19 22:45	MDT	1010	A
USGS	06730200	2013-09-19 23:00	MDT	1010	A
USGS	06730200	2013-09-19 23:15	MDT	1010	A
USGS	06730200	2013-09-19 23:30	MDT	1010	A
USGS	06730200	2013-09-19 23:45	MDT	1010	A
USGS	06730200	2013-09-20 00:00	MDT	1010	A
USGS	06730200	2013-09-20 00:15	MDT	1010	A
USGS	06730200	2013-09-20 00:30	MDT	1010	A
USGS	06730200	2013-09-20 00:45	MDT	1010	A
USGS	06730200	2013-09-20 01:00	MDT	998	A
USGS	06730200	2013-09-20 01:15	MDT	998	A
USGS	06730200	2013-09-20 01:30	MDT	998	A
USGS	06730200	2013-09-20 01:45	MDT	998	A
USGS	06730200	2013-09-20 02:00	MDT	998	A
USGS	06730200	2013-09-20 02:15	MDT	991	A
USGS	06730200	2013-09-20 02:30	MDT	991	A
USGS	06730200	2013-09-20 02:45	MDT	991	A
USGS	06730200	2013-09-20 03:00	MDT	991	A
USGS	06730200	2013-09-20 03:15	MDT	991	A
USGS	06730200	2013-09-20 03:30	MDT	991	A
USGS	06730200	2013-09-20 03:45	MDT	991	A
USGS	06730200	2013-09-20 04:00	MDT	991	A
USGS	06730200	2013-09-20 04:15	MDT	983	A
USGS	06730200	2013-09-20 04:30	MDT	983	A
USGS	06730200	2013-09-20 04:45	MDT	983	A
USGS	06730200	2013-09-20 05:00	MDT	983	A
USGS	06730200	2013-09-20 05:15	MDT	983	A
USGS	06730200	2013-09-20 05:30	MDT	983	A
USGS	06730200	2013-09-20 05:45	MDT	976	A
USGS	06730200	2013-09-20 06:00	MDT	976	A
USGS	06730200	2013-09-20 06:15	MDT	976	A
USGS	06730200	2013-09-20 06:30	MDT	976	A
USGS	06730200	2013-09-20 06:45	MDT	968	A
USGS	06730200	2013-09-20 07:00	MDT	968	A
USGS	06730200	2013-09-20 07:15	MDT	968	A
USGS	06730200	2013-09-20 07:30	MDT	968	A
USGS	06730200	2013-09-20 07:45	MDT	968	A
USGS	06730200	2013-09-20 08:00	MDT	968	A
USGS	06730200	2013-09-20 08:15	MDT	968	A
USGS	06730200	2013-09-20 08:30	MDT	961	A
USGS	06730200	2013-09-20 08:45	MDT	961	A
USGS	06730200	2013-09-20 09:00	MDT	961	A
USGS	06730200	2013-09-20 09:15	MDT	961	A
USGS	06730200	2013-09-20 09:30	MDT	961	A
USGS	06730200	2013-09-20 09:45	MDT	961	A
USGS	06730200	2013-09-20 10:00	MDT	961	A
USGS	06730200	2013-09-20 10:15	MDT	961	A
USGS	06730200	2013-09-20 10:30	MDT	953	A
USGS	06730200	2013-09-20 10:45	MDT	953	A
USGS	06730200	2013-09-20 11:15	MDT	953	A
USGS	06730200	2013-09-20 11:30	MDT	953	A
USGS	06730200	2013-09-20 11:45	MDT	946	A
USGS	06730200	2013-09-20 12:00	MDT	946	A
USGS	06730200	2013-09-20 12:15	MDT	946	A
USGS	06730200	2013-09-20 12:30	MDT	946	A
USGS	06730200	2013-09-20 12:45	MDT	946	A
USGS	06730200	2013-09-20 13:00	MDT	946	A
USGS	06730200	2013-09-20 13:15	MDT	939	A
USGS	06730200	2013-09-20 13:30	MDT	939	A
USGS	06730200	2013-09-20 13:45	MDT	931	A
USGS	06730200	2013-09-20 14:00	MDT	931	A
USGS	06730200	2013-09-20 14:15	MDT	931	A
USGS	06730200	2013-09-20 14:30	MDT	924	A
USGS	06730200	2013-09-20 14:45	MDT	924	A
USGS	06730200	2013-09-20 15:00	MDT	917	A
USGS	06730200	2013-09-20 15:15	MDT	917	A
USGS	06730200	2013-09-20 15:30	MDT	917	A
USGS	06730200	2013-09-20 15:45	MDT	917	A
USGS	06730200	2013-09-20 16:00	MDT	917	A
USGS	06730200	2013-09-20 16:15	MDT	917	A
USGS	06730200	2013-09-20 16:30	MDT	909	A
USGS	06730200	2013-09-20 16:45	MDT	909	A
USGS	06730200	2013-09-20 17:00	MDT	909	A
USGS	06730200	2013-09-20 17:15	MDT	909	A
USGS	06730200	2013-09-20 17:30	MDT	909	A
USGS	06730200	2013-09-20 17:45	MDT	902	A
USGS	06730200	2013-09-20 18:00	MDT	902	A
USGS	06730200	2013-09-20 18:15	MDT	902	A
USGS	06730200	2013-09-20 18:30	MDT	902	A
USGS	06730200	2013-09-20 18:45	MDT	902	A
USGS	06730200	2013-09-20 19:00	MDT	902	A
USGS	06730200	2013-09-20 19:15	MDT	894	A
USGS	06730200	2013-09-20 19:30	MDT	894	A
USGS	06730200	2013-09-20 19:45	MDT	894	A
USGS	06730200	2013-09-20 20:00	MDT	894	A
USGS	06730200	2013-09-20 20:15	MDT	894	A
USGS	06730200	2013-09-20 20:30	MDT	887	A
USGS	06730200	2013-09-20 20:45	MDT	887	A
USGS	06730200	2013-09-20 21:00	MDT	887	A
USGS	06730200	2013-09-20 21:15	MDT	887	A
USGS	06730200	2013-09-20 21:30	MDT	879	A
USGS	06730200	2013-09-20 21:45	MDT	879	A
USGS	06730200	2013-09-20 22:00	MDT	879	A
USGS	06730200	2013-09-20 22:15	MDT	879	A
USGS	06730200	2013-09-20 22:30	MDT	879	A
USGS	06730200	2013-09-20 22:45	MDT	872	A
USGS	06730200	2013-09-20 23:00	MDT	872	A
USGS	06730200	2013-09-20 23:15	MDT	872	A
USGS	06730200	2013-09-20 23:30	MDT	872	A
USGS	06730200	2013-09-20 23:45	MDT	872	A
USGS	06730200	2013-09-21 00:00	MDT	872	A
USGS	06730200	2013-09-21 00:15	MDT	872	A
USGS	06730200	2013-09-21 00:30	MDT	864	A
USGS	06730200	2013-09-21 00:45	MDT	864	A
USGS	06730200	2013-09-21 01:00	MDT	864	A
USGS	06730200	2013-09-21 01:15	MDT	864	A
USGS	06730200	2013-09-21 01:30	MDT	864	A
USGS	06730200	2013-09-21 01:45	MDT	857	A
USGS	06730200	2013-09-21 02:00	MDT	857	A
USGS	06730200	2013-09-21 02:15	MDT	857	A
USGS	06730200	2013-09-21 02:30	MDT	857	A
USGS	06730200	2013-09-21 02:45	MDT	857	A
USGS	06730200	2013-09-21 03:00	MDT	857	A
USGS	06730200	2013-09-21 03:15	MDT	857	A
USGS	06730200	2013-09-21 03:30	MDT	850	A
USGS	06730200	2013-09-21 03:45	MDT	850	A
USGS	06730200	2013-09-21 04:00	MDT	850	A
USGS	06730200	2013-09-21 04:15	MDT	850	A
USGS	06730200	2013-09-21 04:30	MDT	850	A
USGS	06730200	2013-09-21 04:45	MDT	850	A
USGS	06730200	2013-09-21 05:00	MDT	850	A
USGS	06730200	2013-09-21 05:15	MDT	850	A
USGS	06730200	2013-09-21 05:30	MDT	850	A
USGS	06730200	2013-09-21 05:45	MDT	842	A
USGS	06730200	2013-09-21 06:00	MDT	842	A
USGS	06730200	2013-09-21 06:15	MDT	842	A
USGS	06730200	2013-09-21 06:30	MDT	842	A
USGS	06730200	2013-09-21 06:45	MDT	842	A
USGS	06730200	2013-09-21 07:00	MDT	842	A
USGS	06730200	2013-09-21 07:15	MDT	842	A
