record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
9981,2,17,1985,9,DS,F,48,120
9983,2,17,1985,9,DS,M,48,81
10088,3,17,1985,9,DS,F,48,125
10105,3,17,1985,9,DS,M,47,96
10298,4,21,1985,9,DS,M,48,106
10423,5,24,1985,9,DS,M,49,118
10507,6,16,1985,9,DS,M,50,115
10581,7,24,1985,9,DS,M,51,137
10788,9,22,1985,9,DS,M,50,136
10917,10,13,1985,9,DS,M,49,119
11038,11,17,1985,9,DS,F,50,132
11177,12,8,1985,9,DS,F,51,130
11294,3,9,1986,9,DS,F,50,131
11381,4,13,1986,9,DS,F,47,130
11499,5,11,1986,9,DS,F,47,134
11594,6,5,1986,9,DS,F,49,121
12036,11,16,1986,9,DS,M,49,144
12127,12,15,1986,9,DS,M,49,165
12136,12,15,1986,9,DS,F,51,159
12274,2,1,1987,9,DS,F,52,148
12410,3,2,1987,9,DS,M,50,129
12555,4,6,1987,9,DS,F,53,144
12683,4,26,1987,9,DS,M,47,62
12701,4,26,1987,9,DS,F,52,150
12775,5,28,1987,9,DS,F,52,164
13258,8,26,1987,9,DS,F,52,156
13433,9,27,1987,9,DS,F,51,149
13591,10,25,1987,9,DS,M,54,160
13600,10,25,1987,9,DS,F,53,148
13959,1,24,1988,9,DS,F,54,155
14108,2,22,1988,9,DS,F,54,138
8020,6,18,1983,9,PP,F,21,18
8139,7,17,1983,9,PP,F,22,18
8255,8,16,1983,9,PP,F,22,18
8262,8,16,1983,9,PP,M,22,18
8351,9,11,1983,9,PP,F,22,13
8968,3,13,1984,9,PP,F,21,11
9042,4,10,1984,9,PP,F,21,13
9247,5,28,1984,9,PP,M,22,18
9418,8,1,1984,9,PP,F,22,16
9419,8,1,1984,9,PP,F,19,9
10273,4,21,1985,9,PP,F,20,10
17920,10,16,1990,9,PP,M,21,14
24230,7,21,1996,9,PP,F,22,13
24354,8,15,1996,9,PP,M,23,13
24379,8,15,1996,9,PP,M,22,16
25560,4,13,1997,9,PP,M,23,23
26256,7,9,1997,9,PP,F,20,21
26745,7,30,1997,9,PP,F,21,15
27821,5,3,1998,9,PP,F,21,20
28447,8,23,1998,9,PP,M,23,17
28599,9,20,1998,9,PP,M,22,17
29397,3,15,1999,9,PP,M,23,18
29398,3,15,1999,9,PP,M,21,13
29534,4,18,1999,9,PP,M,23,20
29796,6,13,1999,9,PP,M,23,21
30021,11,7,1999,9,PP,M,22,18
30025,11,7,1999,9,PP,F,21,18
30134,12,6,1999,9,PP,M,21,13
30138,12,6,1999,9,PP,F,21,15
30255,1,10,2000,9,PP,F,21,16
30256,1,10,2000,9,PP,M,23,16
30389,2,6,2000,9,PP,M,21,14
30531,3,5,2000,9,PP,M,23,19
30539,3,5,2000,9,PP,M,21,14
30660,4,31,2000,9,PP,F,20,19
30661,4,31,2000,9,PP,M,21,20
30669,4,31,2000,9,PP,F,21,21
30856,6,4,2000,9,PP,F,22,20
30860,6,4,2000,9,PP,M,22,19
30861,6,4,2000,9,PP,M,21,17
30863,6,4,2000,9,PP,F,23,21
31029,7,2,2000,9,PP,F,20,16
31032,7,2,2000,9,PP,M,22,16
31034,7,2,2000,9,PP,F,22,19
31035,7,2,2000,9,PP,M,21,15
31037,7,2,2000,9,PP,M,21,10
31038,7,2,2000,9,PP,F,21,16
31040,7,2,2000,9,PP,M,21,14
31041,7,2,2000,9,PP,F,22,16
31316,8,26,2000,9,PP,M,22,14
31319,8,26,2000,9,PP,M,21,15
31321,8,26,2000,9,PP,M,22,15
31835,3,4,2001,9,PP,M,23,14
32007,4,22,2001,9,PP,M,22,18
32010,4,22,2001,9,PP,M,22,17
32012,4,22,2001,9,PP,M,23,21
32113,5,27,2001,9,PP,M,21,16
32115,5,27,2001,9,PP,F,23,18
32301,7,22,2001,9,PP,F,22,11
32536,8,26,2001,9,PP,F,22,17
32537,8,26,2001,9,PP,F,23,15
32747,9,23,2001,9,PP,M,23,19
32750,9,23,2001,9,PP,F,22,15
32752,9,23,2001,9,PP,M,22,24
32964,10,14,2001,9,PP,M,23,18
33880,4,17,2002,9,PP,F,22,17
33882,4,17,2002,9,PP,M,22,17
33884,4,17,2002,9,PP,M,23,24
33888,4,17,2002,9,PP,F,23,16
33889,4,17,2002,9,PP,M,23,19
34119,5,16,2002,9,PP,M,22,20
34120,5,16,2002,9,PP,F,22,18
34121,5,16,2002,9,PP,M,22,18
34123,5,16,2002,9,PP,F,22,17
34337,6,16,2002,9,PP,F,21,9
34340,6,16,2002,9,PP,F,23,17
34344,6,16,2002,9,PP,M,22,17
34345,6,16,2002,9,PP,M,21,10
34347,6,16,2002,9,PP,F,22,11
34348,6,16,2002,9,PP,F,22,18
34595,7,14,2002,9,PP,F,23,19
34596,7,14,2002,9,PP,F,22,13
34597,7,14,2002,9,PP,F,23,18
34599,7,14,2002,9,PP,F,22,17
34600,7,14,2002,9,PP,F,21,13
34602,7,14,2002,9,PP,F,22,16
34606,7,14,2002,9,PP,F,22,13
34608,7,14,2002,9,PP,M,23,12
34717,9,10,2002,9,PP,M,23,18
34718,9,10,2002,9,PP,M,21,14
34719,9,10,2002,9,PP,F,21,15
34720,9,10,2002,9,PP,F,22,18
34723,9,10,2002,9,PP,F,22,18
34724,9,10,2002,9,PP,F,22,17
34911,10,6,2002,9,PP,M,22,20
34913,10,6,2002,9,PP,M,21,15
34914,10,6,2002,9,PP,F,21,17
34915,10,6,2002,9,PP,F,21,17
30530,3,5,2000,9,SH,M,29,77
1311,10,7,1978,9,OT,M,20,18
1998,8,23,1979,9,OT,F,20,30
2100,10,24,1979,9,OT,F,21,21
2104,10,24,1979,9,OT,M,22,22
2278,1,15,1980,9,OT,M,21,23
3568,12,15,1980,9,OT,F,20,26
6877,10,24,1982,9,OT,M,20,24
7894,5,15,1983,9,OT,M,21,17
8231,8,16,1983,9,OT,F,21,26
8756,12,9,1983,9,OT,M,20,20
8790,12,9,1983,9,OT,F,21,27
9441,8,1,1984,9,OT,M,19,23
10023,2,17,1985,9,OT,F,19,10
11160,12,8,1985,9,OT,M,21,25
12237,2,1,1987,9,OT,M,20,26
12967,7,1,1987,9,OT,F,20,29
13474,9,27,1987,9,OT,F,20,24
14116,2,22,1988,9,OT,F,20,24
15095,11,6,1988,9,OT,F,21,25
16499,10,7,1989,9,OT,M,21,20
16501,10,7,1989,9,OT,F,21,23
16718,11,5,1989,9,OT,F,20,24
17709,7,22,1990,9,OT,M,24,20
18993,8,8,1991,9,OT,F,13,26
19267,11,14,1991,9,OT,M,21,24
19470,12,8,1991,9,OT,M,21,22
19614,1,9,1992,9,OT,M,16,23
19686,2,7,1992,9,OT,M,22,24
21074,8,20,1993,9,OT,M,21,24
21178,10,16,1993,9,OT,F,20,16
21457,3,12,1994,9,OT,M,21,25
24254,7,21,1996,9,OT,M,20,32
25078,2,9,1997,9,OT,M,20,22
25373,3,16,1997,9,OT,M,20,28
26043,6,10,1997,9,OT,F,22,16
26118,6,10,1997,9,OT,F,19,38
26133,6,10,1997,9,OT,M,21,31
26308,7,9,1997,9,OT,M,21,24
26355,7,9,1997,9,OT,M,21,28
26882,9,28,1997,9,OT,F,21,21
26941,9,28,1997,9,OT,M,21,22
27061,10,26,1997,9,OT,F,20,23
28248,7,19,1998,9,OT,M,20,25
28996,12,23,1998,9,OT,F,20,21
29533,4,18,1999,9,OT,M,19,23
29791,6,13,1999,9,OT,M,20,27
30383,2,6,2000,9,OT,M,20,27
30536,3,5,2000,9,OT,M,20,28
30659,4,31,2000,9,OT,F,20,24
30859,6,4,2000,9,OT,M,20,26
30862,6,4,2000,9,OT,F,20,31
31030,7,2,2000,9,OT,F,20,40
31039,7,2,2000,9,OT,M,19,29
31468,9,31,2000,9,OT,M,20,23
31585,11,26,2000,9,OT,M,20,27
31586,11,26,2000,9,OT,M,20,22
31587,11,26,2000,9,OT,F,19,28
31900,3,25,2001,9,OT,M,21,29
32539,8,26,2001,9,OT,M,21,25
32743,9,23,2001,9,OT,F,20,18
32748,9,23,2001,9,OT,M,20,23
32965,10,14,2001,9,OT,F,21,25
32966,10,14,2001,9,OT,M,21,22
32968,10,14,2001,9,OT,F,20,37
33171,11,18,2001,9,OT,M,21,23
33172,11,18,2001,9,OT,M,21,19
33176,11,18,2001,9,OT,M,20,20
33699,3,14,2002,9,OT,M,21,30
33883,4,17,2002,9,OT,F,20,26
34124,5,16,2002,9,OT,F,20,26
34594,7,14,2002,9,OT,F,18,20
34598,7,14,2002,9,OT,F,20,23
34607,7,14,2002,9,OT,M,20,25
34909,10,6,2002,9,OT,M,21,24
35099,11,10,2002,9,OT,F,20,26
35132,11,10,2002,9,OT,M,20,22
35337,12,8,2002,9,OT,M,20,25
35342,12,8,2002,9,OT,F,20,28
428,12,10,1977,9,DO,F,33,40
2074,10,24,1979,9,DO,M,33,26
2246,11,18,1979,9,DO,M,34,44
2422,2,24,1980,9,DO,F,35,50
2447,2,24,1980,9,DO,F,33,46
3474,11,9,1980,9,DO,M,35,47
3544,12,15,1980,9,DO,M,35,56
3545,12,15,1980,9,DO,M,34,51
3559,12,15,1980,9,DO,M,36,50
3760,1,12,1981,9,DO,F,36,59
3776,1,12,1981,9,DO,M,37,37
3868,2,1,1981,9,DO,M,35,52
3873,2,1,1981,9,DO,M,34,51
3874,2,1,1981,9,DO,M,37,44
3876,2,1,1981,9,DO,F,35,55
3888,2,1,1981,9,DO,F,36,41
4461,5,4,1981,9,DO,M,34,48
4507,6,4,1981,9,DO,M,36,47
4947,10,26,1981,9,DO,F,38,43
5232,1,24,1982,9,DO,F,35,44
6799,10,24,1982,9,DO,M,34,52
6808,10,24,1982,9,DO,M,33,45
7043,11,22,1982,9,DO,F,34,46
7051,11,22,1982,9,DO,M,35,47
7068,11,22,1982,9,DO,M,34,51
7249,1,13,1983,9,DO,M,36,44
7251,1,13,1983,9,DO,M,34,51
7546,3,15,1983,9,DO,M,35,53
7555,3,15,1983,9,DO,F,33,47
7579,3,15,1983,9,DO,M,34,57
7732,4,17,1983,9,DO,M,36,55
8045,6,18,1983,9,DO,M,34,48
8137,7,17,1983,9,DO,M,34,53
8492,10,16,1983,9,DO,F,36,54
8493,10,16,1983,9,DO,M,36,46
8531,10,16,1983,9,DO,M,36,38
8550,10,16,1983,9,DO,M,35,50
8646,11,13,1983,9,DO,M,36,49
8676,11,13,1983,9,DO,M,35,36
8771,12,9,1983,9,DO,M,34,53
8801,12,9,1983,9,DO,M,35,43
8855,2,5,1984,9,DO,F,37,49
8875,2,5,1984,9,DO,M,36,53
8888,2,5,1984,9,DO,M,37,44
8970,3,13,1984,9,DO,M,36,56
8975,3,13,1984,9,DO,F,35,48
9026,4,10,1984,9,DO,M,35,56
9041,4,10,1984,9,DO,F,35,52
9130,5,13,1984,9,DO,F,37,67
9173,5,13,1984,9,DO,F,34,56
9184,5,13,1984,9,DO,M,37,55
9252,5,28,1984,9,DO,M,36,55
9667,10,21,1984,9,DO,F,34,48
9669,10,21,1984,9,DO,F,37,46
9757,12,31,1984,9,DO,M,34,42
9775,12,31,1984,9,DO,F,36,35
9888,1,20,1985,9,DO,F,36,55
9890,1,20,1985,9,DO,M,36,48
9899,1,20,1985,9,DO,M,36,50
9910,1,20,1985,9,DO,M,36,52
9914,1,20,1985,9,DO,F,35,32
10002,2,17,1985,9,DO,M,35,51
10012,2,17,1985,9,DO,F,34,36
10263,4,21,1985,9,DO,F,38,50
10906,10,13,1985,9,DO,F,37,46
11593,6,5,1986,9,DO,F,36,49
11686,7,4,1986,9,DO,F,36,46
11774,8,10,1986,9,DO,F,36,63
12013,11,16,1986,9,DO,F,35,62
12125,12,15,1986,9,DO,F,35,58
12141,12,15,1986,9,DO,M,35,39
12156,12,15,1986,9,DO,F,34,32
12239,2,1,1987,9,DO,F,37,59
12259,2,1,1987,9,DO,M,34,43
12269,2,1,1987,9,DO,M,35,41
12291,2,1,1987,9,DO,F,35,36
12301,2,1,1987,9,DO,F,33,37
12393,3,2,1987,9,DO,M,37,46
12400,3,2,1987,9,DO,F,36,57
12402,3,2,1987,9,DO,M,36,55
12427,3,2,1987,9,DO,F,36,39
12541,4,6,1987,9,DO,M,36,48
12549,4,6,1987,9,DO,F,36,36
12553,4,6,1987,9,DO,F,34,66
12564,4,6,1987,9,DO,M,33,39
12705,4,26,1987,9,DO,M,36,42
12749,5,28,1987,9,DO,M,35,52
12759,5,28,1987,9,DO,M,34,45
12962,7,1,1987,9,DO,M,37,54
13264,8,26,1987,9,DO,M,35,50
13446,9,27,1987,9,DO,M,35,54
13579,10,25,1987,9,DO,M,37,56
13584,10,25,1987,9,DO,F,35,47
13590,10,25,1987,9,DO,M,36,48
13750,11,22,1987,9,DO,F,37,59
13755,11,22,1987,9,DO,M,36,48
13921,1,24,1988,9,DO,F,34,47
13936,1,24,1988,9,DO,M,37,50
14100,2,22,1988,9,DO,F,37,50
14113,2,22,1988,9,DO,M,37,48
14114,2,22,1988,9,DO,M,37,54
14143,2,22,1988,9,DO,F,37,60
14260,3,21,1988,9,DO,F,36,50
14499,5,15,1988,9,DO,M,33,52
14703,7,15,1988,9,DO,F,35,61
14790,8,10,1988,9,DO,M,36,53
15403,1,11,1989,9,DO,F,36,59
15567,2,5,1989,9,DO,M,36,50
15788,3,14,1989,9,DO,M,36,54
15843,4,1,1989,9,DO,F,37,56
16362,7,30,1989,9,DO,F,34,38
16456,9,4,1989,9,DO,F,36,49
16459,9,4,1989,9,DO,M,36,50
16494,10,7,1989,9,DO,F,36,49
16661,11,5,1989,9,DO,M,36,51
16666,11,5,1989,9,DO,F,36,48
16805,12,5,1989,9,DO,M,36,49
16814,12,5,1989,9,DO,F,36,51
16825,12,5,1989,9,DO,M,37,51
16933,1,7,1990,9,DO,M,35,52
16934,1,7,1990,9,DO,M,37,50
16936,1,7,1990,9,DO,F,35,49
16949,1,7,1990,9,DO,M,36,42
17054,1,30,1990,9,DO,M,36,51
17057,1,30,1990,9,DO,M,37,49
17078,1,30,1990,9,DO,M,36,44
17176,2,25,1990,9,DO,F,36,49
17213,2,25,1990,9,DO,M,35,46
17362,3,30,1990,9,DO,F,36,53
17612,6,22,1990,9,DO,M,35,41
17694,7,22,1990,9,DO,M,34,47
17777,8,17,1990,9,DO,M,36,47
18380,2,17,1991,9,DO,F,37,48
21848,10,13,1994,9,DO,F,37,48
22137,3,5,1995,9,DO,M,34,50
22195,4,2,1995,9,DO,F,37,38
22200,4,2,1995,9,DO,M,38,55
22256,4,30,1995,9,DO,M,39,55
22267,4,30,1995,9,DO,F,38,56
22481,7,21,1995,9,DO,M,38,55
22487,7,21,1995,9,DO,F,37,56
23050,12,3,1995,9,DO,M,35,37
23088,12,3,1995,9,DO,M,38,46
23182,12,22,1995,9,DO,M,37,47
23210,12,22,1995,9,DO,M,37,39
23315,1,28,1996,9,DO,M,38,48
23417,2,25,1996,9,DO,F,38,47
23747,4,15,1996,9,DO,F,38,46
23991,5,24,1996,9,DO,M,36,45
24102,6,14,1996,9,DO,M,34,48
24485,9,22,1996,9,DO,M,34,50
24612,10,13,1996,9,DO,M,34,49
24760,11,17,1996,9,DO,M,36,46
24873,12,19,1996,9,DO,M,35,50
25076,2,9,1997,9,DO,F,36,57
25144,2,9,1997,9,DO,M,36,48
25316,3,16,1997,9,DO,M,37,43
25567,4,13,1997,9,DO,M,34,41
25584,4,13,1997,9,DO,M,37,50
25865,5,11,1997,9,DO,M,36,46
25912,5,11,1997,9,DO,M,37,49
26037,6,10,1997,9,DO,M,35,47
26303,7,9,1997,9,DO,M,36,48
26666,7,30,1997,9,DO,M,35,52
26886,9,28,1997,9,DO,M,34,52
27056,10,26,1997,9,DO,F,38,54
27087,10,26,1997,9,DO,M,35,51
27138,11,22,1997,9,DO,F,35,47
27199,11,22,1997,9,DO,M,35,48
27362,12,29,1997,9,DO,M,35,46
27409,12,29,1997,9,DO,F,36,51
27488,2,1,1998,9,DO,F,37,52
27815,5,3,1998,9,DO,M,37,61
27845,5,3,1998,9,DO,F,36,57
27944,5,29,1998,9,DO,F,35,26
27981,5,29,1998,9,DO,F,35,23
28009,5,29,1998,9,DO,F,36,62
28093,6,28,1998,9,DO,M,37,59
28104,6,28,1998,9,DO,F,36,36
28136,6,28,1998,9,DO,M,38,32
28260,7,19,1998,9,DO,F,33,40
28272,7,19,1998,9,DO,M,36,62
28280,7,19,1998,9,DO,M,35,43
29126,1,17,1999,9,DO,F,37,54
29128,1,17,1999,9,DO,F,37,60
29265,2,21,1999,9,DO,F,38,54
29655,5,16,1999,9,DO,M,35,34
29794,6,13,1999,9,DO,M,36,36
30857,6,4,2000,9,DO,M,35,44
31325,8,26,2000,9,DO,M,35,46
34601,7,14,2002,9,DO,F,37,47
1479,12,2,1978,9,OL,M,21,34
1481,12,2,1978,9,OL,F,21,29
1507,12,2,1978,9,OL,M,21,44
1618,2,24,1979,9,OL,M,21,37
2041,9,22,1979,9,OL,F,19,34
2284,1,15,1980,9,OL,M,20,32
2291,1,15,1980,9,OL,F,21,34
2295,1,15,1980,9,OL,M,21,36
2448,2,24,1980,9,OL,M,21,35
2920,5,17,1980,9,OL,M,21,38
3040,6,2,1980,9,OL,F,19,28
3397,10,12,1980,9,OL,F,20,16
3517,11,9,1980,9,OL,F,20,38
3535,11,9,1980,9,OL,F,20,21
3560,12,15,1980,9,OL,F,21,39
3988,3,9,1981,9,OL,F,19,33
7242,1,13,1983,9,OL,M,21,33
7305,1,13,1983,9,OL,M,22,34
7606,3,15,1983,9,OL,F,20,27
8878,2,5,1984,9,OL,M,22,34
8979,3,13,1984,9,OL,M,22,41
9054,4,10,1984,9,OL,F,21,36
9670,10,21,1984,9,OL,F,20,30
10030,2,17,1985,9,OL,F,20,43
11393,4,13,1986,9,OL,M,21,39
11731,7,4,1986,9,OL,F,19,30
12605,4,6,1987,9,OL,M,21,40
13016,7,1,1987,9,OL,M,20,30
13743,11,22,1987,9,OL,M,22,27
14719,7,15,1988,9,OL,F,23,37
14917,9,12,1988,9,OL,F,21,28
15020,10,9,1988,9,OL,F,19,28
15109,11,6,1988,9,OL,F,20,31
15112,11,6,1988,9,OL,M,17,21
15131,11,6,1988,9,OL,F,19,19
15154,11,6,1988,9,OL,M,18,20
15246,12,14,1988,9,OL,F,19,32
15280,12,14,1988,9,OL,F,21,24
15296,12,14,1988,9,OL,M,21,26
15385,1,11,1989,9,OL,F,19,26
15450,1,11,1989,9,OL,F,21,31
15904,4,1,1989,9,OL,M,22,36
16176,6,4,1989,9,OL,M,21,32
16195,6,4,1989,9,OL,F,19,19
16375,7,30,1989,9,OL,F,21,31
18436,2,17,1991,9,OL,F,21,31
18556,3,14,1991,9,OL,F,20,36
19292,11,14,1991,9,OL,M,30,22
19463,12,8,1991,9,OL,F,20,26
20740,3,18,1993,9,OL,F,20,27
20811,4,24,1993,9,OL,F,19,28
20958,6,19,1993,9,OL,F,19,25
21023,7,15,1993,9,OL,F,21,25
21199,10,16,1993,9,OL,M,20,20
23413,2,25,1996,9,OL,M,23,26
24657,10,13,1996,9,OL,F,22,30
25034,2,9,1997,9,OL,F,22,35
25297,3,16,1997,9,OL,F,21,31
25582,4,13,1997,9,OL,F,21,38
25850,5,11,1997,9,OL,F,22,40
26528,7,9,1997,9,OL,F,22,40
35135,11,10,2002,9,OL,M,21,21
35525,12,31,2002,9,OL,M,21,26
5498,2,24,1982,9,RM,M,17,10
13926,1,24,1988,9,RM,M,16,9
14139,2,22,1988,9,RM,F,16,8
14291,3,21,1988,9,RM,M,17,10
15227,12,14,1988,9,RM,M,17,11
15233,12,14,1988,9,RM,F,16,10
15395,1,11,1989,9,RM,F,16,10
15473,1,11,1989,9,RM,F,16,9
15573,2,5,1989,9,RM,M,17,10
15595,2,5,1989,9,RM,M,17,11
15613,2,5,1989,9,RM,F,19,11
15622,2,5,1989,9,RM,M,17,9
15637,2,5,1989,9,RM,F,16,11
16843,12,5,1989,9,RM,F,16,6
18383,2,17,1991,9,RM,F,16,7
18384,2,17,1991,9,RM,M,17,10
18389,2,17,1991,9,RM,M,17,10
18393,2,17,1991,9,RM,M,16,12
18496,3,14,1991,9,RM,F,17,10
19299,11,14,1991,9,RM,F,13,7
19477,12,8,1991,9,RM,M,16,7
19837,3,8,1992,9,RM,M,17,10
20478,10,19,1992,9,RM,F,18,12
25411,3,16,1997,9,RM,F,16,14
25667,4,13,1997,9,RM,M,16,10
30253,1,10,2000,9,RM,F,15,16
14519,5,15,1988,9,PM,F,21,21
25114,2,9,1997,9,PM,F,21,18
25588,4,13,1997,9,PM,M,21,23
25602,4,13,1997,9,PM,F,20,22
25611,4,13,1997,9,PM,F,20,20
25915,5,11,1997,9,PM,M,21,23
26104,6,10,1997,9,PM,F,21,20
26708,7,30,1997,9,PM,F,21,24
26945,9,28,1997,9,PM,M,21,23
27067,10,26,1997,9,PM,M,21,18
27411,12,29,1997,9,PM,F,21,25
30022,11,7,1999,9,PB,M,26,39
30257,1,10,2000,9,PB,M,26,24
30385,2,6,2000,9,PB,F,25,23
30390,2,6,2000,9,PB,M,25,41
30532,3,5,2000,9,PB,F,25,26
30663,4,31,2000,9,PB,M,24,34
30664,4,31,2000,9,PB,M,26,49
30668,4,31,2000,9,PB,M,25,39
30853,6,4,2000,9,PB,M,26,36
30855,6,4,2000,9,PB,M,26,18
31043,7,2,2000,9,PB,M,26,38
31044,7,2,2000,9,PB,M,25,23
31324,8,26,2000,9,PB,F,25,33
31326,8,26,2000,9,PB,M,25,28
34908,10,6,2002,9,PB,M,27,42
35136,11,10,2002,9,PB,F,27,28
35336,12,8,2002,9,PB,F,26,30
35343,12,8,2002,9,PB,F,25,24
35345,12,8,2002,9,PB,M,26,24
35524,12,31,2002,9,PB,F,25,27
4831,9,29,1981,21,NL,F,32,165
4902,10,24,1981,21,NL,F,34,165
8470,10,15,1983,21,NL,F,31,131
8739,12,8,1983,21,NL,F,32,144
11567,6,4,1986,21,NL,F,32,98
13245,8,25,1987,21,NL,F,32,150
14551,6,11,1988,21,NL,F,32,32
15181,12,13,1988,21,NL,F,33,141
15981,5,9,1989,21,NL,M,33,100
15985,5,9,1989,21,NL,F,34,188
16120,6,3,1989,21,NL,M,32,121
16350,7,29,1989,21,NL,M,32,77
16490,10,7,1989,21,NL,M,33,167
16753,12,4,1989,21,NL,M,33,190
33629,3,13,2002,21,NL,F,30,168
304,10,17,1977,21,DM,M,37,40
2237,11,18,1979,21,DM,F,36,48
3634,12,16,1980,21,DM,M,34,37
6674,10,23,1982,21,DM,M,36,47
6787,10,23,1982,21,DM,F,36,38
10034,3,16,1985,21,DM,F,36,40
10037,3,16,1985,21,DM,F,36,43
10069,3,16,1985,21,DM,M,36,43
10154,4,20,1985,21,DM,F,34,35
10375,5,23,1985,21,DM,M,37,44
10390,5,23,1985,21,DM,F,35,43
10459,6,15,1985,21,DM,F,36,29
10544,7,23,1985,21,DM,F,34,40
10733,9,21,1985,21,DM,F,36,44
10838,10,12,1985,21,DM,M,37,49
10862,10,12,1985,21,DM,F,35,40
10969,11,16,1985,21,DM,M,38,41
10995,11,16,1985,21,DM,F,38,42
11100,12,7,1985,21,DM,F,36,42
11103,12,7,1985,21,DM,F,35,40
11104,12,7,1985,21,DM,M,35,46
28062,6,27,1998,21,DM,F,34,47
28846,11,21,1998,21,DM,M,36,45
28848,11,21,1998,21,DM,M,36,47
29217,2,20,1999,21,DM,M,34,45
29219,2,20,1999,21,DM,M,36,50
29221,2,20,1999,21,DM,M,36,47
29351,3,14,1999,21,DM,M,36,51
29352,3,14,1999,21,DM,M,35,48
29356,3,14,1999,21,DM,M,37,48
29357,3,14,1999,21,DM,M,36,46
29473,4,17,1999,21,DM,M,36,44
29478,4,17,1999,21,DM,F,34,29
29613,5,15,1999,21,DM,F,35,37
29751,6,12,1999,21,DM,F,36,39
969,6,8,1978,21,PF,M,15,8
1064,7,7,1978,21,PF,M,16,8
1124,8,4,1978,21,PF,M,15,8
1214,9,3,1978,21,PF,M,16,7
1427,11,4,1978,21,PF,F,15,6
1871,7,3,1979,21,PF,F,15,7
1872,7,3,1979,21,PF,M,15,8
2249,11,18,1979,21,PF,M,15,8
2313,1,15,1980,21,PF,M,16,8
2328,1,15,1980,21,PF,F,16,9
2438,2,24,1980,21,PF,M,15,9
4357,5,3,1981,21,PF,M,14,7
4968,11,22,1981,21,PF,M,16,8
5087,12,30,1981,21,PF,F,15,7
5099,12,30,1981,21,PF,M,16,8
5110,12,30,1981,21,PF,F,17,7
5251,1,24,1982,21,PF,M,16,6
5331,2,22,1982,21,PF,F,14,6
5346,2,22,1982,21,PF,F,14,4
5360,2,22,1982,21,PF,M,16,8
5362,2,22,1982,21,PF,F,16,8
5375,2,22,1982,21,PF,F,16,7
5513,3,29,1982,21,PF,M,16,7
5540,3,29,1982,21,PF,F,15,6
5546,3,29,1982,21,PF,F,16,9
5556,3,29,1982,21,PF,M,15,7
5569,3,29,1982,21,PF,F,16,8
5586,3,29,1982,21,PF,M,15,6
5588,3,29,1982,21,PF,M,16,8
5709,4,28,1982,21,PF,F,16,9
5718,4,28,1982,21,PF,M,17,8
6354,8,15,1982,21,PF,M,15,8
6380,8,15,1982,21,PF,F,15,7
6399,8,15,1982,21,PF,M,15,7
6627,9,19,1982,21,PF,F,16,6
6679,10,23,1982,21,PF,M,15,6
6966,11,21,1982,21,PF,F,16,5
6997,11,21,1982,21,PF,M,17,6
7000,11,21,1982,21,PF,M,16,6
7003,11,21,1982,21,PF,F,16,6
7491,3,14,1983,21,PF,F,16,5
7512,3,14,1983,21,PF,M,16,7
7640,4,16,1983,21,PF,M,16,8
7700,4,16,1983,21,PF,M,17,7
7864,5,14,1983,21,PF,M,16,8
7878,5,14,1983,21,PF,F,17,7
7978,6,17,1983,21,PF,M,16,7
8079,7,16,1983,21,PF,F,16,7
8462,10,15,1983,21,PF,F,16,7
8625,11,12,1983,21,PF,F,16,6
8734,12,8,1983,21,PF,F,16,7
9016,4,9,1984,21,PF,F,16,8
11660,7,3,1986,21,PF,F,15,7
11815,9,6,1986,21,PF,F,15,9
18918,8,7,1991,21,PF,F,16,10
19115,10,10,1991,21,PF,F,15,7
19266,11,14,1991,21,PF,F,15,7
20245,8,29,1992,21,PF,M,14,10
20429,10,18,1992,21,PF,M,16,9
20449,10,18,1992,21,PF,F,16,7
20576,1,24,1993,21,PF,M,15,9
20709,3,17,1993,21,PF,M,16,11
20782,4,23,1993,21,PF,M,16,9
20793,4,23,1993,21,PF,F,16,7
20852,5,22,1993,21,PF,F,16,9
20897,6,18,1993,21,PF,M,14,7
20966,7,14,1993,21,PF,F,17,8
20993,7,14,1993,21,PF,M,16,6
21036,8,19,1993,21,PF,F,7,6
21104,9,16,1993,21,PF,M,17,9
21116,9,16,1993,21,PF,F,13,6
21154,10,15,1993,21,PF,M,17,9
21413,2,21,1994,21,PF,F,18,8
21445,3,11,1994,21,PF,F,15,9
21496,4,10,1994,21,PF,F,17,8
21572,5,18,1994,21,PF,F,17,7
21573,5,18,1994,21,PF,M,17,7
21714,8,17,1994,21,PF,M,16,8
21724,8,17,1994,21,PF,F,15,7
21759,9,6,1994,21,PF,F,17,8
21771,9,6,1994,21,PF,F,15,8
21772,9,6,1994,21,PF,M,17,9
21773,9,6,1994,21,PF,F,15,8
21812,10,12,1994,21,PF,F,16,8
21837,10,12,1994,21,PF,F,16,7
21838,10,12,1994,21,PF,F,16,7
21875,11,1,1994,21,PF,F,16,7
21897,11,1,1994,21,PF,F,15,7
21903,11,1,1994,21,PF,F,15,7
21959,12,4,1994,21,PF,F,16,7
21996,1,11,1995,21,PF,F,14,7
22127,3,4,1995,21,PF,F,16,8
22244,4,29,1995,21,PF,M,16,11
22305,6,7,1995,21,PF,F,16,9
22439,7,20,1995,21,PF,F,16,12
22467,7,20,1995,21,PF,F,15,8
